conversation_id,raw_tweets_info,tweet_ids,user_ids,conversation_length,airlines_involved
55481,"[(739171746784256000, 4803484134), (739171551409377280, 1209511250)]","[739171746784256000, 739171551409377280]","[4803484134, 1209511250]",2,No airlines involved
55512,"[(739171026672705537, 28185894), (739170941419290624, 28185894)]","[739171026672705537, 739170941419290624]","[28185894, 28185894]",2,No airlines involved
55521,"[(739170943470338049, 53103519), (739084893536325632, 479819222)]","[739170943470338049, 739084893536325632]","[53103519, 479819222]",2,No airlines involved
55548,"[(739170568579207168, 2360126977), (739170359677620224, 20249664)]","[739170568579207168, 739170359677620224]","[2360126977, 20249664]",2,No airlines involved
55583,"[(739169808101433344, 18765053), (739133599618895872, 54199656)]","[739169808101433344, 739133599618895872]","[18765053, 54199656]",2,No airlines involved
55614,"[(739169249021698048, 551583619), (739094658035240960, 30121042)]","[739169249021698048, 739094658035240960]","[551583619, 30121042]",2,No airlines involved
55620,"[(739169103735296000, 8279892), (739167553008865280, 2494219353)]","[739169103735296000, 739167553008865280]","[8279892, 2494219353]",2,No airlines involved
55630,"[(739168755587125248, 580874157), (739115410033905664, 2794648653)]","[739168755587125248, 739115410033905664]","[580874157, 2794648653]",2,No airlines involved
55636,"[(739168561470574592, 64729909), (739168130623254528, 256070327), (739167159721578496, 256070327), (739166715553165312, 64729909), (739154513790144512, 256070327)]","[739168561470574592, 739168130623254528, 739167159721578496, 739166715553165312, 739154513790144512]","[64729909, 256070327, 256070327, 64729909, 256070327]",5,No airlines involved
55717,"[(739167107095498752, 357951731), (739163673248305152, 3082517037)]","[739167107095498752, 739163673248305152]","[357951731, 3082517037]",2,No airlines involved
55726,"[(739166829701169152, 17153095), (739166724281491456, 28185894), (739166616798236672, 28185894)]","[739166829701169152, 739166724281491456, 739166616798236672]","[17153095, 28185894, 28185894]",3,No airlines involved
55730,"[(739166793147809792, 101418271), (739139248985505792, 294413693)]","[739166793147809792, 739139248985505792]","[101418271, 294413693]",2,No airlines involved
55739,"[(739166620367618048, 2328864005), (739166348790632448, 1000445232), (739164269628010496, 2328864005), (739149190626967552, 1000445232)]","[739166620367618048, 739166348790632448, 739164269628010496, 739149190626967552]","[2328864005, 1000445232, 2328864005, 1000445232]",4,No airlines involved
55749,"[(739166473302769669, 4461064419), (739135625081806848, 20943003)]","[739166473302769669, 739135625081806848]","[4461064419, 20943003]",2,No airlines involved
55757,"[(739166365551108096, 3385868121), (739165647180029952, 982459190)]","[739166365551108096, 739165647180029952]","[3385868121, 982459190]",2,No airlines involved
55762,"[(739166252086755329, 1920975218), (739163021428330496, 467233947), (739160491692548096, 1920975218)]","[739166252086755329, 739163021428330496, 739160491692548096]","[1920975218, 467233947, 1920975218]",3,No airlines involved
55798,"[(739165866827390977, 28185894), (739165529160724480, 28185894)]","[739165866827390977, 739165529160724480]","[28185894, 28185894]",2,No airlines involved
55822,"[(739165662170468352, 19542948), (739164625560866816, 14984535)]","[739165662170468352, 739164625560866816]","[19542948, 14984535]",2,No airlines involved
55834,"[(739165519249563648, 1248323820), (739165159046926336, 19761077)]","[739165519249563648, 739165159046926336]","[1248323820, 19761077]",2,No airlines involved
55837,"[(739165503260876800, 56688219), (739159043248431104, 17865252)]","[739165503260876800, 739159043248431104]","[56688219, 17865252]",2,No airlines involved
55923,"[(739165265900998660, 3385868121), (739163820183191552, 982459190)]","[739165265900998660, 739163820183191552]","[3385868121, 982459190]",2,No airlines involved
55965,"[(739164580543401984, 257991939), (739155202595532800, 257991939)]","[739164580543401984, 739155202595532800]","[257991939, 257991939]",2,No airlines involved
55976,"[(739164226372009984, 17739481), (739164073732890624, 121025010), (739163799589027840, 17739481)]","[739164226372009984, 739164073732890624, 739163799589027840]","[17739481, 121025010, 17739481]",3,No airlines involved
56068,"[(739162413736595456, 1536414200), (739161839792226304, 138163823)]","[739162413736595456, 739161839792226304]","[1536414200, 138163823]",2,No airlines involved
56097,"[(739162098073276416, 413370664), (739131935214215168, 413370664)]","[739162098073276416, 739131935214215168]","[413370664, 413370664]",2,No airlines involved
56117,"[(739161576830275584, 38676903), (739150123708583936, 25480332)]","[739161576830275584, 739150123708583936]","[38676903, 25480332]",2,easyJet
56125,"[(739161395355226112, 71915594), (739161193714089984, 71915594), (739161035911790592, 71915594)]","[739161395355226112, 739161193714089984, 739161035911790592]","[71915594, 71915594, 71915594]",3,No airlines involved
56129,"[(739161304037007362, 1536414200), (739160668033691648, 138163823)]","[739161304037007362, 739160668033691648]","[1536414200, 138163823]",2,No airlines involved
56161,"[(739160617211330562, 348550530), (739160008517160960, 348550530)]","[739160617211330562, 739160008517160960]","[348550530, 348550530]",2,No airlines involved
56171,"[(739160375019614208, 20615328), (739158626523303936, 22808944), (739158453948719104, 20615328)]","[739160375019614208, 739158626523303936, 739158453948719104]","[20615328, 22808944, 20615328]",3,No airlines involved
56183,"[(739160271441297409, 245989951), (739160108912005120, 26032912)]","[739160271441297409, 739160108912005120]","[245989951, 26032912]",2,No airlines involved
56188,"[(739160221055090688, 145374714), (739146905377198080, 81259611)]","[739160221055090688, 739146905377198080]","[145374714, 81259611]",2,No airlines involved
56197,"[(739160106517049344, 705576702693527553), (739089873076948992, 736508458581823489)]","[739160106517049344, 739089873076948992]","[705576702693527553, 736508458581823489]",2,No airlines involved
56205,"[(739160040733577216, 33875003), (739139885085425664, 3633950657)]","[739160040733577216, 739139885085425664]","[33875003, 3633950657]",2,No airlines involved
56217,"[(739159831437803520, 4892304123), (739158296708415488, 556163879)]","[739159831437803520, 739158296708415488]","[4892304123, 556163879]",2,No airlines involved
56221,"[(739159767441133569, 263852656), (739159097321234432, 38676903)]","[739159767441133569, 739159097321234432]","[263852656, 38676903]",2,easyJet
56250,"[(739159316041719808, 39108739), (739159116774572032, 37196493)]","[739159316041719808, 739159116774572032]","[39108739, 37196493]",2,No airlines involved
56256,"[(739159293061128192, 2341075339), (739122423732244480, 16887175)]","[739159293061128192, 739122423732244480]","[2341075339, 16887175]",2,No airlines involved
56276,"[(739158985044074496, 352197791), (739088780670468096, 30036569)]","[739158985044074496, 739088780670468096]","[352197791, 30036569]",2,No airlines involved
56350,"[(739158020756639744, 178003933), (739100071954939904, 14858645)]","[739158020756639744, 739100071954939904]","[178003933, 14858645]",2,No airlines involved
56398,"[(739156889091596288, 89320046), (739148650308308992, 20615328)]","[739156889091596288, 739148650308308992]","[89320046, 20615328]",2,No airlines involved
56406,"[(739156753162600448, 335675239), (738948465183465472, 335675239)]","[739156753162600448, 738948465183465472]","[335675239, 335675239]",2,No airlines involved
56422,"[(739156336076808192, 2411466618), (739154961334992896, 2411466618)]","[739156336076808192, 739154961334992896]","[2411466618, 2411466618]",2,No airlines involved
56542,"[(739154551807332353, 3201097822), (739140907212132352, 258509230)]","[739154551807332353, 739140907212132352]","[3201097822, 258509230]",2,No airlines involved
56612,"[(739153175182204928, 2790269875), (739152819933065216, 2790269875), (739152462733553664, 2790269875), (739152223838609408, 2790269875)]","[739153175182204928, 739152819933065216, 739152462733553664, 739152223838609408]","[2790269875, 2790269875, 2790269875, 2790269875]",4,No airlines involved
56746,"[(739151753430597633, 2790269875), (739149837044682752, 2790269875)]","[739151753430597633, 739149837044682752]","[2790269875, 2790269875]",2,No airlines involved
56748,"[(739151725165084673, 22015783), (739139679904104448, 22015783)]","[739151725165084673, 739139679904104448]","[22015783, 22015783]",2,No airlines involved
56839,"[(739151008161366019, 1389912258), (739146659645509632, 18677935)]","[739151008161366019, 739146659645509632]","[1389912258, 18677935]",2,No airlines involved
57043,"[(739149784271855618, 45525060), (739144025597313024, 10937622)]","[739149784271855618, 739144025597313024]","[45525060, 10937622]",2,No airlines involved
57142,"[(739148518506528768, 83893867), (739135110113558528, 140655331)]","[739148518506528768, 739135110113558528]","[83893867, 140655331]",2,No airlines involved
57163,"[(739147961893027841, 1225957070), (739147625593638912, 771913682)]","[739147961893027841, 739147625593638912]","[1225957070, 771913682]",2,No airlines involved
57295,"[(739145686399193090, 338515763), (739139848653668352, 338515763)]","[739145686399193090, 739139848653668352]","[338515763, 338515763]",2,No airlines involved
57357,"[(739144500967145473, 256800817), (739130031796953088, 320786677)]","[739144500967145473, 739130031796953088]","[256800817, 320786677]",2,No airlines involved
57377,"[(739144244888113153, 121793352), (739143980055568384, 29770560)]","[739144244888113153, 739143980055568384]","[121793352, 29770560]",2,No airlines involved
57399,"[(739143657253539845, 23020295), (739143056717283328, 23020295)]","[739143657253539845, 739143056717283328]","[23020295, 23020295]",2,No airlines involved
57424,"[(739143334762057729, 81259611), (739143097242816512, 145374714), (739142717121429504, 81259611), (739141508469755904, 145374714), (739113747013341184, 81259611)]","[739143334762057729, 739143097242816512, 739142717121429504, 739141508469755904, 739113747013341184]","[81259611, 145374714, 81259611, 145374714, 81259611]",5,No airlines involved
57438,"[(739142937318199296, 3082736862), (739142370873212928, 291071019)]","[739142937318199296, 739142370873212928]","[3082736862, 291071019]",2,No airlines involved
57439,"[(739142909279252484, 1525565280), (739141924431466496, 48659911)]","[739142909279252484, 739141924431466496]","[1525565280, 48659911]",2,No airlines involved
57603,"[(739140226103267329, 381929210), (739140029507874816, 381929210), (739139773357494272, 381929210), (739139546944798720, 381929210)]","[739140226103267329, 739140029507874816, 739139773357494272, 739139546944798720]","[381929210, 381929210, 381929210, 381929210]",4,No airlines involved
57660,"[(739139279474024448, 467233947), (739137589534437376, 74126016)]","[739139279474024448, 739137589534437376]","[467233947, 74126016]",2,No airlines involved
57677,"[(739139088805072902, 119405014), (739138833967501312, 119405014)]","[739139088805072902, 739138833967501312]","[119405014, 119405014]",2,No airlines involved
57693,"[(739138805299564544, 26643186), (739138551330152448, 22090282)]","[739138805299564544, 739138551330152448]","[26643186, 22090282]",2,No airlines involved
57719,"[(739138383365165058, 541106426), (739129979183726592, 37913157)]","[739138383365165058, 739129979183726592]","[541106426, 37913157]",2,No airlines involved
57720,"[(739138334346358784, 95940990), (739138059220946944, 17880249), (739123211187683328, 95940990)]","[739138334346358784, 739138059220946944, 739123211187683328]","[95940990, 17880249, 95940990]",3,No airlines involved
57877,"[(739136258178453505, 1542862735), (739134824095617024, 130836867)]","[739136258178453505, 739134824095617024]","[1542862735, 130836867]",2,RyanAir
57906,"[(739135682803814400, 4636548399), (739134271349264384, 1542862735)]","[739135682803814400, 739134271349264384]","[4636548399, 1542862735]",2,RyanAir
57910,"[(739135612473757697, 152016501), (739135287255805952, 152016501)]","[739135612473757697, 739135287255805952]","[152016501, 152016501]",2,No airlines involved
57912,"[(739135594513760256, 21012453), (739135193185931264, 21012453)]","[739135594513760256, 739135193185931264]","[21012453, 21012453]",2,No airlines involved
57918,"[(739135522682081280, 397743682), (739135268419174400, 397743682)]","[739135522682081280, 739135268419174400]","[397743682, 397743682]",2,No airlines involved
57923,"[(739135463626268674, 353022967), (739122068986400768, 353022967)]","[739135463626268674, 739122068986400768]","[353022967, 353022967]",2,No airlines involved
57993,"[(739133903064207360, 4636548399), (739132912369537024, 4636548399)]","[739133903064207360, 739132912369537024]","[4636548399, 4636548399]",2,No airlines involved
